order_id,customer_id,restaurant_id,order_timestamp,order_status,order_amount,tip_amount,items_count,payment_method,weather,traffic_condition
ORD_001392,CUST_01328,REST_0028,2025-03-17 10:46:42,Delivered,360.91,45.85,2,Cash,Clear,Medium
ORD_001393,CUST_00929,REST_0050,2025-06-01 21:10:40,Delivered,788.09,110.61,3,Cash,Cloudy,High
ORD_001394,CUST_00198,REST_0148,2025-01-26 20:14:47,Delivered,1794.4,302.37,2,UPI,Cloudy,Low
ORD_001395,CUST_00176,REST_0139,2025-05-11 14:24:32,Delivered,98.09,7.57,2,UPI,Clear,High
ORD_001396,CUST_00074,REST_0053,2025-05-22 19:10:02,Delivered,677.11,304.87,2,UPI,Clear,Medium
ORD_001397,CUST_00854,REST_0124,2025-03-14 18:54:15,Delivered,400.65,24.42,4,UPI,Clear,High
ORD_001398,CUST_00367,REST_0070,2025-03-16 19:48:02,Delivered,577.56,27.45,4,UPI,Cloudy,Medium
ORD_001399,CUST_01105,REST_0063,2025-05-03 22:54:46,Delivered,452.04,63.55,5,Credit Card,Clear,Low
ORD_001400,CUST_01034,REST_0045,2025-04-10 13:01:22,Delivered,393.55,116.62,3,UPI,Clear,Medium
ORD_001401,CUST_00478,REST_0068,2025-02-09 12:06:27,Delivered,1001.57,252.4,3,Credit Card,Heavy Rain,High
ORD_001402,CUST_00266,REST_0195,2025-04-15 11:16:31,Delivered,1102.8,46.12,4,UPI,Rain,Medium
ORD_001403,CUST_00157,REST_0106,2025-01-01 19:35:48,Delivered,279.79,10.56,1,Credit Card,Rain,High
ORD_001404,CUST_01109,REST_0108,2025-01-07 15:29:00,Delivered,543.14,84.36,7,UPI,Clear,High
ORD_001405,CUST_00678,REST_0026,2025-06-28 09:42:54,Delivered,258.4,9.07,1,Credit Card,Clear,High
ORD_001406,CUST_00486,REST_0108,2025-02-22 07:42:15,Delivered,376.23,39.32,4,UPI,Clear,Low
ORD_001407,CUST_01287,REST_0041,2025-04-12 07:51:00,Cancelled,504.12,0.0,1,Credit Card,Clear,Medium
ORD_001408,CUST_00895,REST_0135,2025-01-14 22:57:20,Cancelled,340.27,0.0,3,UPI,Rain,Medium
ORD_001409,CUST_00781,REST_0114,2025-02-03 15:40:13,Delivered,906.33,72.59,5,UPI,Clear,High
ORD_001410,CUST_01118,REST_0170,2025-06-17 13:41:17,Delivered,492.86,35.16,2,Wallet,Rain,High
ORD_001411,CUST_01224,REST_0181,2025-05-28 20:40:50,Delivered,173.6,27.71,3,UPI,Clear,Medium
ORD_001412,CUST_01034,REST_0094,2025-03-04 15:10:00,Delivered,200.2,26.83,2,Wallet,Clear,High
ORD_001413,CUST_00662,REST_0025,2025-06-25 14:46:25,Delivered,421.23,27.09,8,UPI,Clear,High
ORD_001414,CUST_00567,REST_0114,2025-03-11 20:41:38,Delivered,259.39,91.95,2,UPI,Clear,Low
ORD_001415,CUST_01159,REST_0184,2025-01-07 22:09:56,Delivered,2044.74,200.59,2,Debit Card,Clear,Medium
ORD_001416,CUST_00780,REST_0018,2025-01-06 21:39:56,Delivered,1610.82,254.65,5,Cash,Clear,Low
ORD_001417,CUST_01061,REST_0025,2025-05-23 12:17:04,Cancelled,168.31,0.0,3,Credit Card,Clear,Low
ORD_001418,CUST_01337,REST_0079,2025-03-30 21:50:45,Delivered,660.28,76.95,3,Wallet,Cloudy,Low
ORD_001419,CUST_01374,REST_0003,2025-05-31 21:09:53,Cancelled,389.96,0.0,2,UPI,Clear,Low
ORD_001420,CUST_00418,REST_0116,2025-03-11 04:31:42,Delivered,381.55,22.83,4,UPI,Clear,Medium
ORD_001421,CUST_00281,REST_0163,2025-04-28 14:01:57,Delivered,1153.01,170.7,4,UPI,Clear,High
ORD_001422,CUST_00395,REST_0110,2025-05-23 12:19:49,Delivered,502.67,38.49,3,UPI,Cloudy,Low
ORD_001423,CUST_01130,REST_0097,2025-03-17 12:06:00,Delivered,193.87,29.97,2,UPI,Cloudy,High
ORD_001424,CUST_00552,REST_0025,2025-01-26 17:11:21,Failed,86.95,0.0,2,Debit Card,Rain,Medium
ORD_001425,CUST_00261,REST_0042,2025-02-27 22:13:23,Delivered,80.0,7.16,2,UPI,Rain,Low
ORD_001426,CUST_00151,REST_0185,2025-05-01 08:21:48,Delivered,278.13,10.78,2,Cash,Cloudy,High
ORD_001427,CUST_00491,REST_0191,2025-03-08 13:11:28,Delivered,637.49,96.65,6,Credit Card,Clear,Low
ORD_001428,CUST_00207,REST_0043,2025-06-18 21:22:54,Delivered,500.74,74.57,2,UPI,Clear,Low
ORD_001429,CUST_00238,REST_0174,2025-05-19 22:07:27,Delivered,309.76,102.22,3,Cash,Cloudy,Low
ORD_001430,CUST_01030,REST_0041,2025-04-16 08:48:00,Delivered,3337.12,132.05,8,Debit Card,Clear,High
ORD_001431,CUST_00031,REST_0095,2025-03-05 22:21:59,Delivered,748.28,104.18,3,UPI,Clear,Low
ORD_001432,CUST_00180,REST_0124,2025-05-10 12:27:12,Delivered,637.34,113.83,7,Wallet,Clear,Low
ORD_001433,CUST_01268,REST_0172,2025-04-07 19:33:22,Delivered,1684.4,248.58,2,Credit Card,Clear,Low
ORD_001434,CUST_01269,REST_0182,2025-02-24 12:27:59,Delivered,270.51,97.72,1,UPI,Cloudy,Medium
ORD_001435,CUST_00494,REST_0131,2025-01-08 13:24:52,Delivered,487.36,39.12,2,UPI,Rain,Severe
ORD_001436,CUST_00135,REST_0095,2025-06-06 22:33:24,Delivered,1522.17,144.15,4,Debit Card,Clear,Low
ORD_001437,CUST_01061,REST_0052,2025-02-28 07:27:32,Delivered,1083.68,59.77,3,UPI,Rain,High
ORD_001438,CUST_00537,REST_0030,2025-03-03 18:06:22,Delivered,369.97,40.09,5,UPI,Clear,Low
ORD_001439,CUST_00070,REST_0175,2025-02-15 20:41:27,Delivered,526.44,21.18,2,Credit Card,Clear,Medium
ORD_001440,CUST_00240,REST_0031,2025-04-06 09:15:00,Failed,486.23,0.0,5,Debit Card,Clear,Low
ORD_001441,CUST_00208,REST_0113,2025-03-20 13:47:01,Delivered,493.04,32.03,5,Credit Card,Rain,High
ORD_001442,CUST_00888,REST_0085,2025-01-07 14:20:08,Delivered,300.73,52.0,2,Debit Card,Cloudy,Low
ORD_001443,CUST_01349,REST_0083,2025-05-20 20:32:13,Delivered,4067.52,71.46,6,Credit Card,Clear,Severe
ORD_001444,CUST_01190,REST_0063,2025-02-12 20:04:14,Delivered,237.79,50.84,2,Cash,Clear,High
ORD_001445,CUST_00821,REST_0167,2025-05-03 22:13:51,Delivered,191.61,11.53,3,UPI,Heavy Rain,High
ORD_001446,CUST_00633,REST_0054,2025-06-13 12:49:23,Delivered,563.36,202.65,2,UPI,Clear,High
ORD_001447,CUST_00933,REST_0022,2025-03-20 13:10:43,Delivered,87.92,12.27,1,Debit Card,Clear,Medium
ORD_001448,CUST_00668,REST_0128,2025-06-28 20:05:20,Delivered,98.95,9.05,1,UPI,Cloudy,Medium
ORD_001449,CUST_00372,REST_0068,2025-01-08 21:51:31,Delivered,563.17,52.15,3,UPI,Clear,Low
ORD_001450,CUST_01024,REST_0082,2025-05-02 11:14:11,Delivered,664.62,53.4,3,Credit Card,Cloudy,Severe
ORD_001451,CUST_01312,REST_0164,2025-06-20 19:36:43,Delivered,990.57,314.36,4,UPI,Clear,Low
ORD_001452,CUST_00556,REST_0100,2025-05-07 01:36:53,Delivered,847.37,78.63,4,UPI,Clear,High
ORD_001453,CUST_01263,REST_0040,2025-04-03 22:13:15,Delivered,1126.9,71.04,2,UPI,Clear,Medium
ORD_001454,CUST_00648,REST_0025,2025-02-06 18:25:39,Delivered,348.18,19.0,5,UPI,Rain,Medium
ORD_001455,CUST_00600,REST_0121,2025-01-19 15:17:29,Failed,418.19,0.0,3,Credit Card,Cloudy,Low
ORD_001456,CUST_00044,REST_0048,2025-02-01 20:11:57,Delivered,152.07,15.76,1,Debit Card,Heavy Rain,Severe
ORD_001457,CUST_01048,REST_0121,2025-01-21 14:28:49,Delivered,351.06,25.18,4,Debit Card,Clear,High
ORD_001458,CUST_01212,REST_0126,2025-01-29 08:11:57,Delivered,359.77,51.9,2,UPI,Clear,High
ORD_001459,CUST_01002,REST_0184,2025-06-18 12:22:04,Delivered,2950.97,118.76,3,UPI,Clear,Medium
ORD_001460,CUST_00230,REST_0163,2025-05-02 23:51:09,Delivered,813.16,110.89,3,Debit Card,Clear,Low
ORD_001461,CUST_00158,REST_0131,2025-04-27 10:59:00,Delivered,664.45,299.63,3,UPI,Clear,Medium
ORD_001462,CUST_00863,REST_0180,2025-04-05 22:38:47,Delivered,196.26,22.8,4,UPI,Clear,High
ORD_001463,CUST_00601,REST_0026,2025-04-02 20:46:51,Delivered,557.3,7.07,2,UPI,Clear,Severe
ORD_001464,CUST_00645,REST_0151,2025-04-05 10:15:04,Delivered,215.94,12.94,3,Credit Card,Heavy Rain,Severe
ORD_001465,CUST_01453,REST_0154,2025-06-02 17:26:39,Failed,3031.79,0.0,5,UPI,Rain,High
ORD_001466,CUST_01090,REST_0106,2025-03-22 16:28:57,Delivered,1273.07,143.98,7,UPI,Clear,High
ORD_001467,CUST_00617,REST_0050,2025-04-04 18:45:24,Delivered,603.36,25.71,3,UPI,Cloudy,Medium
ORD_001468,CUST_00030,REST_0119,2025-02-10 18:08:58,Delivered,550.43,52.34,2,UPI,Cloudy,Medium
ORD_001469,CUST_00053,REST_0124,2025-03-31 21:17:29,Delivered,445.67,43.73,6,Cash,Cloudy,High
ORD_001470,CUST_01032,REST_0081,2025-04-19 07:30:41,Delivered,182.61,27.25,4,Debit Card,Cloudy,Medium
ORD_001471,CUST_01257,REST_0154,2025-05-11 12:17:15,Delivered,1358.19,137.6,2,UPI,Clear,Low
ORD_001472,CUST_01065,REST_0167,2025-04-10 19:50:00,Delivered,153.3,12.13,2,UPI,Clear,High
ORD_001473,CUST_00608,REST_0085,2025-06-21 21:02:57,Delivered,891.72,34.46,6,UPI,Clear,Medium
ORD_001474,CUST_00049,REST_0147,2025-03-01 11:28:10,Delivered,360.05,56.24,4,UPI,Rain,Medium
ORD_001475,CUST_01452,REST_0014,2025-03-11 20:44:26,Delivered,500.9,102.18,3,UPI,Clear,Low
ORD_001476,CUST_01479,REST_0194,2025-03-31 13:16:53,Delivered,302.66,30.98,4,Credit Card,Cloudy,High
ORD_001477,CUST_00826,REST_0110,2025-02-04 17:12:13,Delivered,606.21,43.63,3,UPI,Clear,Medium
ORD_001478,CUST_00109,REST_0137,2025-06-07 07:47:56,Delivered,2708.34,515.99,5,UPI,Cloudy,Medium
ORD_001479,CUST_00813,REST_0060,2025-01-17 11:14:17,Delivered,480.36,63.81,2,UPI,Clear,High
ORD_001480,CUST_01341,REST_0082,2025-04-22 14:44:32,Delivered,447.84,58.39,2,UPI,Clear,Low
ORD_001481,CUST_01025,REST_0134,2025-06-15 21:10:10,Delivered,221.07,37.62,1,Wallet,Cloudy,Low
ORD_001482,CUST_01084,REST_0027,2025-02-17 21:02:24,Cancelled,816.65,0.0,4,UPI,Heavy Rain,Medium
ORD_001483,CUST_00130,REST_0119,2025-03-27 19:25:33,Delivered,610.69,85.5,2,Debit Card,Cloudy,High
ORD_001484,CUST_00163,REST_0020,2025-03-31 20:39:10,Delivered,585.66,28.9,7,UPI,Rain,Severe
ORD_001485,CUST_00194,REST_0012,2025-04-07 18:23:00,Delivered,1097.96,18.74,2,UPI,Rain,High
ORD_001486,CUST_01358,REST_0114,2025-02-27 18:12:53,Delivered,553.78,23.87,4,UPI,Rain,Medium
ORD_001487,CUST_00792,REST_0040,2025-04-07 12:36:00,Delivered,805.21,61.6,1,Credit Card,Rain,High
ORD_001488,CUST_01188,REST_0079,2025-01-26 14:13:07,Delivered,1268.23,464.02,6,UPI,Cloudy,Medium
ORD_001489,CUST_00177,REST_0037,2025-03-17 14:49:00,Delivered,214.64,69.21,1,Credit Card,Clear,Medium
ORD_001490,CUST_01392,REST_0058,2025-03-26 19:25:09,Delivered,620.45,84.6,6,UPI,Cloudy,Medium
ORD_001491,CUST_01232,REST_0190,2025-04-16 16:13:08,Delivered,2261.96,343.6,2,Debit Card,Clear,Medium
ORD_001492,CUST_00339,REST_0154,2025-02-08 20:49:15,Delivered,1031.88,86.5,2,UPI,Clear,High
ORD_001493,CUST_01313,REST_0117,2025-03-13 15:14:24,Delivered,746.56,19.64,3,UPI,Clear,Medium
ORD_001494,CUST_00397,REST_0154,2025-03-29 22:07:00,Delivered,1959.78,199.07,4,Debit Card,Rain,High
ORD_001495,CUST_00309,REST_0170,2025-03-31 21:17:20,Delivered,837.36,92.47,4,UPI,Clear,Medium
ORD_001496,CUST_00399,REST_0167,2025-01-16 19:00:12,Delivered,436.97,76.78,6,UPI,Cloudy,Medium
ORD_001497,CUST_01366,REST_0144,2025-04-28 13:31:11,Delivered,318.93,18.59,5,UPI,Clear,Low
ORD_001498,CUST_01374,REST_0118,2025-04-05 19:40:07,Delivered,384.49,24.31,2,UPI,Cloudy,Medium
ORD_001499,CUST_00494,REST_0060,2025-01-25 21:01:41,Delivered,684.16,23.15,3,Debit Card,Rain,High
ORD_001500,CUST_01062,REST_0097,2025-06-15 16:45:47,Delivered,164.54,9.17,2,Debit Card,Clear,Low
ORD_001501,CUST_01019,REST_0161,2025-05-30 20:51:31,Delivered,1002.83,130.01,2,Debit Card,Clear,High
ORD_001502,CUST_01210,REST_0096,2025-04-21 20:17:55,Delivered,840.58,45.98,3,UPI,Cloudy,Medium
ORD_001503,CUST_00447,REST_0134,2025-01-03 20:48:54,Delivered,481.13,51.96,2,Debit Card,Rain,High
ORD_001504,CUST_00768,REST_0167,2025-04-28 18:20:15,Delivered,190.73,11.45,3,Debit Card,Clear,Medium
ORD_001505,CUST_01008,REST_0036,2025-01-17 22:47:37,Delivered,1272.66,16.92,3,Wallet,Cloudy,High
ORD_001506,CUST_00041,REST_0185,2025-04-04 11:54:00,Delivered,100.01,7.63,1,UPI,Clear,Medium
ORD_001507,CUST_00562,REST_0116,2025-06-01 15:46:20,Delivered,392.12,82.97,4,Debit Card,Clear,Medium
ORD_001508,CUST_01049,REST_0036,2025-04-16 22:37:52,Delivered,541.8,52.5,1,UPI,Clear,Medium
ORD_001509,CUST_00382,REST_0075,2025-05-23 07:41:29,Delivered,991.65,84.41,3,UPI,Rain,Severe
ORD_001510,CUST_01438,REST_0086,2025-01-04 12:38:14,Delivered,704.09,16.39,5,Debit Card,Clear,High
ORD_001511,CUST_00047,REST_0017,2025-02-21 17:33:00,Delivered,412.02,40.68,3,Debit Card,Rain,High
ORD_001512,CUST_01439,REST_0014,2025-05-08 20:49:53,Delivered,189.81,26.68,2,Credit Card,Clear,Low
ORD_001513,CUST_00327,REST_0039,2025-03-29 18:14:18,Delivered,634.28,72.38,3,UPI,Rain,High
ORD_001514,CUST_00075,REST_0116,2025-03-10 12:16:52,Delivered,896.58,72.85,8,UPI,Cloudy,High
ORD_001515,CUST_00441,REST_0015,2025-01-10 13:06:43,Delivered,234.51,18.31,2,Wallet,Clear,Severe
ORD_001516,CUST_01181,REST_0031,2025-05-31 23:51:48,Delivered,1183.12,128.36,5,Debit Card,Clear,Medium
ORD_001517,CUST_01131,REST_0200,2025-06-14 13:25:43,Delivered,1997.95,480.03,8,UPI,Clear,Medium
ORD_001518,CUST_00315,REST_0058,2025-04-18 18:28:09,Delivered,345.99,23.92,3,UPI,Rain,Severe
ORD_001519,CUST_00296,REST_0001,2025-06-28 19:30:35,Delivered,424.23,23.54,7,Credit Card,Clear,High
ORD_001520,CUST_00970,REST_0070,2025-06-18 20:32:42,Delivered,446.05,26.84,5,UPI,Cloudy,Low
ORD_001521,CUST_00689,REST_0140,2025-05-27 21:22:02,Delivered,118.19,9.54,2,UPI,Rain,Severe
ORD_001522,CUST_01189,REST_0081,2025-05-09 12:27:47,Delivered,167.26,28.23,4,UPI,Cloudy,Low
ORD_001523,CUST_00037,REST_0119,2025-06-16 21:10:45,Delivered,236.11,24.64,1,Debit Card,Clear,High
ORD_001524,CUST_00921,REST_0049,2025-01-22 21:11:52,Delivered,913.28,58.76,3,Wallet,Cloudy,Medium
ORD_001525,CUST_01100,REST_0060,2025-02-24 13:18:04,Delivered,961.94,387.03,4,UPI,Cloudy,Low
ORD_001526,CUST_01490,REST_0183,2025-03-29 14:01:58,Delivered,649.42,22.15,5,UPI,Clear,High
ORD_001527,CUST_01023,REST_0093,2025-06-26 11:22:02,Delivered,418.67,89.07,6,UPI,Rain,Low
ORD_001528,CUST_00351,REST_0104,2025-04-26 20:23:17,Delivered,285.06,19.29,2,Wallet,Clear,Medium
ORD_001529,CUST_00166,REST_0134,2025-05-06 21:53:48,Delivered,1092.15,105.87,5,Credit Card,Cloudy,Low
ORD_001530,CUST_00967,REST_0125,2025-04-05 19:13:40,Cancelled,1169.97,0.0,4,Debit Card,Rain,Medium
ORD_001531,CUST_00789,REST_0074,2025-01-05 07:29:35,Delivered,1589.48,197.5,3,UPI,Clear,Medium
ORD_001532,CUST_01351,REST_0075,2025-05-09 16:19:42,Cancelled,1467.63,0.0,4,UPI,Rain,Severe
ORD_001533,CUST_01093,REST_0127,2025-03-26 21:43:29,Delivered,879.78,157.64,3,Debit Card,Cloudy,Severe
ORD_001534,CUST_00768,REST_0192,2025-03-15 12:50:38,Delivered,391.69,80.64,2,UPI,Clear,Low
ORD_001535,CUST_00604,REST_0181,2025-06-25 19:09:58,Delivered,90.04,8.15,2,Credit Card,Cloudy,High
ORD_001536,CUST_00606,REST_0018,2025-02-11 09:53:09,Delivered,335.44,9.72,1,UPI,Clear,Medium
ORD_001537,CUST_00342,REST_0144,2025-03-30 23:38:12,Delivered,174.4,11.43,3,UPI,Clear,Medium
ORD_001538,CUST_00027,REST_0170,2025-06-16 18:48:15,Delivered,1002.86,246.18,4,UPI,Rain,Low
ORD_001539,CUST_00866,REST_0005,2025-02-02 08:59:31,Delivered,199.82,12.23,3,UPI,Clear,Medium
ORD_001540,CUST_00321,REST_0116,2025-02-28 18:14:15,Delivered,80.0,11.88,1,Wallet,Cloudy,High
ORD_001541,CUST_00314,REST_0151,2025-02-12 21:56:48,Delivered,231.91,25.6,3,Credit Card,Rain,Low
ORD_001542,CUST_00192,REST_0039,2025-03-01 18:44:31,Delivered,713.11,66.0,3,UPI,Cloudy,Medium
ORD_001543,CUST_00284,REST_0056,2025-06-24 14:07:24,Delivered,134.61,20.2,2,UPI,Clear,Low
ORD_001544,CUST_00050,REST_0022,2025-05-15 18:47:29,Delivered,259.23,4.49,2,Wallet,Rain,Low
ORD_001545,CUST_01017,REST_0004,2025-05-10 20:03:25,Delivered,1413.41,248.75,6,UPI,Cloudy,Low
ORD_001546,CUST_00601,REST_0002,2025-03-19 07:04:04,Delivered,3758.86,195.95,5,Wallet,Clear,High
ORD_001547,CUST_00845,REST_0042,2025-04-01 05:37:29,Delivered,80.0,18.02,2,Credit Card,Cloudy,Medium
ORD_001548,CUST_00961,REST_0061,2025-01-01 13:19:05,Delivered,218.96,40.99,2,UPI,Clear,Medium
ORD_001549,CUST_01459,REST_0067,2025-06-27 08:29:48,Delivered,494.81,27.97,5,Wallet,Heavy Rain,Severe
ORD_001550,CUST_00105,REST_0069,2025-06-17 18:09:32,Delivered,993.36,90.68,4,UPI,Clear,Low
ORD_001551,CUST_00627,REST_0128,2025-04-23 17:32:08,Delivered,449.24,73.0,4,Credit Card,Clear,Medium
ORD_001552,CUST_00371,REST_0181,2025-04-06 21:04:03,Delivered,80.0,9.77,1,Cash,Clear,Low
ORD_001553,CUST_00718,REST_0053,2025-03-01 18:09:30,Failed,662.78,0.0,2,Wallet,Cloudy,Low
ORD_001554,CUST_01381,REST_0199,2025-01-14 21:03:45,Delivered,246.47,47.91,4,UPI,Clear,Medium
ORD_001555,CUST_01090,REST_0004,2025-01-26 22:08:34,Delivered,363.67,52.23,2,UPI,Clear,Medium
ORD_001556,CUST_00999,REST_0054,2025-04-16 10:30:18,Delivered,2094.35,562.16,6,UPI,Clear,Medium
ORD_001557,CUST_00664,REST_0067,2025-06-18 02:33:56,Delivered,376.85,50.24,4,UPI,Cloudy,Medium
ORD_001558,CUST_01013,REST_0098,2025-02-08 20:22:15,Delivered,929.58,198.16,4,Cash,Clear,Low
ORD_001559,CUST_00051,REST_0118,2025-06-21 18:58:25,Delivered,355.86,7.15,2,Debit Card,Rain,Medium
ORD_001560,CUST_00884,REST_0116,2025-01-22 21:23:45,Delivered,330.79,42.6,3,UPI,Cloudy,Medium
ORD_001561,CUST_00833,REST_0132,2025-02-09 21:51:10,Delivered,415.28,58.53,3,UPI,Clear,Medium
ORD_001562,CUST_00519,REST_0062,2025-04-27 00:25:37,Delivered,1045.47,31.54,2,UPI,Cloudy,High
ORD_001563,CUST_00304,REST_0106,2025-05-11 19:14:46,Delivered,474.02,24.75,3,UPI,Clear,High
ORD_001564,CUST_01212,REST_0126,2025-05-13 01:10:56,Delivered,491.03,44.56,4,UPI,Clear,Low
ORD_001565,CUST_00082,REST_0150,2025-04-29 11:09:56,Delivered,365.8,71.46,2,Credit Card,Clear,Low
ORD_001566,CUST_00107,REST_0015,2025-06-29 20:27:38,Delivered,276.77,26.03,3,UPI,Clear,Medium
ORD_001567,CUST_00662,REST_0007,2025-05-01 21:43:25,Delivered,2739.85,574.76,3,UPI,Clear,Medium
ORD_001568,CUST_00382,REST_0002,2025-06-13 08:02:49,Delivered,3127.76,128.02,5,Wallet,Clear,Medium
ORD_001569,CUST_01121,REST_0190,2025-06-06 11:23:18,Delivered,3229.72,213.35,4,UPI,Clear,Severe
ORD_001570,CUST_00956,REST_0188,2025-01-16 14:58:05,Cancelled,80.0,0.0,1,UPI,Rain,High
ORD_001571,CUST_01160,REST_0042,2025-02-11 13:37:07,Delivered,89.79,3.97,2,Credit Card,Cloudy,Low
ORD_001572,CUST_00488,REST_0025,2025-05-26 04:57:41,Delivered,155.34,9.14,3,UPI,Rain,Severe
ORD_001573,CUST_01114,REST_0131,2025-03-07 11:09:08,Delivered,936.38,41.19,5,UPI,Cloudy,Medium
ORD_001574,CUST_01296,REST_0017,2025-06-25 20:24:24,Delivered,376.64,12.14,2,UPI,Heavy Rain,High
ORD_001575,CUST_00517,REST_0097,2025-03-29 17:58:09,Delivered,100.18,7.79,1,UPI,Cloudy,Severe
ORD_001576,CUST_00509,REST_0071,2025-04-13 18:42:32,Delivered,937.0,164.07,4,UPI,Cloudy,Low
ORD_001577,CUST_01352,REST_0120,2025-06-30 15:22:04,Delivered,302.69,50.68,4,Cash,Rain,Low
ORD_001578,CUST_00076,REST_0122,2025-05-04 19:23:05,Delivered,418.63,24.71,5,Wallet,Cloudy,Low
ORD_001579,CUST_00524,REST_0126,2025-03-16 20:57:00,Delivered,449.02,68.96,3,UPI,Clear,Low
ORD_001580,CUST_00182,REST_0021,2025-03-01 21:14:12,Delivered,687.19,108.57,2,Wallet,Heavy Rain,High
ORD_001581,CUST_00045,REST_0117,2025-06-17 18:12:55,Delivered,638.63,121.93,2,Credit Card,Clear,Medium
ORD_001582,CUST_00173,REST_0074,2025-02-08 19:38:47,Failed,1401.99,0.0,4,Cash,Rain,High
ORD_001583,CUST_00648,REST_0128,2025-01-25 18:20:24,Delivered,381.47,22.97,2,Credit Card,Cloudy,Medium
ORD_001584,CUST_01035,REST_0048,2025-03-30 14:24:13,Cancelled,262.93,0.0,5,UPI,Clear,Medium
ORD_001585,CUST_00436,REST_0011,2025-06-03 20:25:37,Delivered,366.65,7.67,4,Credit Card,Rain,Medium
ORD_001586,CUST_01276,REST_0118,2025-04-13 21:35:12,Delivered,400.6,25.52,2,UPI,Clear,Medium
ORD_001587,CUST_00658,REST_0144,2025-03-14 22:43:26,Delivered,80.0,4.54,1,Debit Card,Clear,High
ORD_001588,CUST_01453,REST_0012,2025-04-05 11:52:36,Delivered,615.08,27.16,1,UPI,Clear,Low
ORD_001589,CUST_01432,REST_0015,2025-01-07 11:51:10,Delivered,240.55,22.59,3,UPI,Clear,Medium
ORD_001590,CUST_01161,REST_0101,2025-06-25 22:27:03,Delivered,487.34,28.67,2,Credit Card,Clear,Medium
ORD_001591,CUST_01400,REST_0093,2025-02-17 13:28:32,Delivered,174.88,25.69,2,UPI,Cloudy,Low
ORD_001592,CUST_01064,REST_0043,2025-04-28 19:46:57,Delivered,1187.15,160.31,5,UPI,Cloudy,Medium
ORD_001593,CUST_01345,REST_0161,2025-02-22 20:30:26,Delivered,1667.51,179.02,3,UPI,Clear,High
ORD_001594,CUST_00358,REST_0015,2025-03-30 19:48:30,Delivered,248.95,45.84,2,UPI,Cloudy,High
ORD_001595,CUST_00517,REST_0187,2025-04-11 20:43:58,Delivered,101.96,4.32,2,UPI,Clear,High
ORD_001596,CUST_01132,REST_0113,2025-01-23 11:27:41,Delivered,312.7,33.49,3,Credit Card,Cloudy,Severe
ORD_001597,CUST_00637,REST_0102,2025-04-15 12:00:11,Delivered,294.59,27.46,4,Debit Card,Rain,Medium
ORD_001598,CUST_01256,REST_0194,2025-02-22 08:54:45,Delivered,162.69,25.55,4,UPI,Heavy Rain,Severe
ORD_001599,CUST_01319,REST_0040,2025-04-26 08:21:56,Delivered,1358.47,118.79,2,UPI,Rain,Medium
ORD_001600,CUST_00451,REST_0063,2025-04-25 21:27:52,Delivered,297.42,37.69,3,UPI,Cloudy,High
ORD_001601,CUST_01236,REST_0154,2025-04-27 13:05:13,Delivered,1807.08,80.99,4,UPI,Clear,Medium
ORD_001602,CUST_00234,REST_0142,2025-04-24 13:37:04,Delivered,399.98,37.4,7,Wallet,Clear,High
ORD_001603,CUST_00501,REST_0129,2025-01-13 11:08:43,Delivered,782.58,46.33,3,UPI,Clear,Severe
ORD_001604,CUST_00781,REST_0069,2025-05-07 22:12:18,Delivered,903.8,103.25,3,UPI,Clear,Medium
ORD_001605,CUST_00342,REST_0025,2025-06-25 17:29:31,Delivered,98.37,50.61,2,Wallet,Clear,Medium
ORD_001606,CUST_00872,REST_0195,2025-03-19 07:14:11,Delivered,225.24,2.87,1,UPI,Cloudy,High
ORD_001607,CUST_00871,REST_0108,2025-04-11 09:55:55,Delivered,442.1,16.73,5,UPI,Cloudy,High
ORD_001608,CUST_00312,REST_0009,2025-05-19 22:25:25,Delivered,1293.59,133.31,3,Debit Card,Clear,Medium
ORD_001609,CUST_01194,REST_0103,2025-05-08 18:18:43,Delivered,1431.81,373.87,2,UPI,Cloudy,Low
ORD_001610,CUST_00952,REST_0188,2025-03-25 17:24:27,Cancelled,337.92,0.0,4,UPI,Clear,High
ORD_001611,CUST_00478,REST_0091,2025-02-06 14:00:01,Delivered,337.57,70.75,3,UPI,Clear,Medium
ORD_001612,CUST_00352,REST_0013,2025-04-08 09:09:54,Delivered,730.15,82.5,4,UPI,Clear,Medium
ORD_001613,CUST_01321,REST_0101,2025-06-27 19:36:11,Delivered,625.11,49.43,4,UPI,Clear,Medium
ORD_001614,CUST_01253,REST_0158,2025-04-25 22:12:53,Delivered,80.0,4.1,2,UPI,Clear,High
ORD_001615,CUST_00348,REST_0196,2025-01-03 21:13:39,Delivered,294.6,26.5,2,Credit Card,Clear,High
ORD_001616,CUST_00054,REST_0048,2025-03-15 20:44:36,Delivered,627.29,119.32,5,UPI,Clear,Low
ORD_001617,CUST_01207,REST_0012,2025-01-11 15:25:41,Delivered,891.29,77.81,2,UPI,Cloudy,Low
ORD_001618,CUST_00929,REST_0125,2025-05-03 15:12:27,Delivered,1466.61,311.27,6,UPI,Cloudy,Medium
ORD_001619,CUST_00155,REST_0124,2025-03-03 13:45:26,Delivered,505.95,39.45,5,Credit Card,Clear,Medium
ORD_001620,CUST_00885,REST_0048,2025-03-29 20:02:00,Delivered,250.12,77.64,2,Credit Card,Cloudy,Medium
