payment_id,order_id,payment_method,payment_status,transaction_amount
PAY_002023,ORD_002023,UPI,Successful,1664.83
PAY_002024,ORD_002024,UPI,Successful,622.1
PAY_002025,ORD_002025,Debit Card,Successful,871.3
PAY_002026,ORD_002026,UPI,Successful,305.7
PAY_002027,ORD_002027,UPI,Successful,159.43
PAY_002028,ORD_002028,Debit Card,Successful,4595.75
PAY_002029,ORD_002029,Wallet,Successful,2698.05
PAY_002030,ORD_002030,Credit Card,Successful,1166.91
PAY_002031,ORD_002031,UPI,Successful,1130.76
PAY_002032,ORD_002032,Credit Card,Successful,735.27
PAY_002033,ORD_002033,UPI,Successful,650.5
PAY_002034,ORD_002034,UPI,Successful,80.0
PAY_002035,ORD_002035,UPI,Successful,361.7
PAY_002036,ORD_002036,Debit Card,Successful,162.97
PAY_002037,ORD_002037,Debit Card,Successful,359.09
PAY_002038,ORD_002038,UPI,Successful,238.63
PAY_002039,ORD_002039,Wallet,Successful,835.27
PAY_002040,ORD_002040,Credit Card,Successful,849.91
PAY_002041,ORD_002041,UPI,Successful,182.7
PAY_002042,ORD_002042,Cash,Successful,955.16
PAY_002043,ORD_002043,UPI,Successful,217.48
PAY_002044,ORD_002044,Debit Card,Successful,1441.48
PAY_002045,ORD_002045,Credit Card,Refunded,584.11
PAY_002046,ORD_002046,Cash,Successful,99.41
PAY_002047,ORD_002047,Debit Card,Successful,635.05
PAY_002048,ORD_002048,UPI,Successful,507.32
PAY_002049,ORD_002049,Debit Card,Successful,590.09
PAY_002050,ORD_002050,UPI,Successful,3151.72
PAY_002051,ORD_002051,UPI,Successful,218.79
PAY_002052,ORD_002052,UPI,Successful,204.19
PAY_002053,ORD_002053,Credit Card,Successful,1614.69
PAY_002054,ORD_002054,UPI,Successful,1284.2
PAY_002055,ORD_002055,Debit Card,Successful,1166.12
PAY_002056,ORD_002056,Debit Card,Successful,924.72
PAY_002057,ORD_002057,UPI,Successful,515.73
PAY_002058,ORD_002058,UPI,Successful,634.42
PAY_002059,ORD_002059,UPI,Successful,4044.11
PAY_002060,ORD_002060,UPI,Successful,169.35
PAY_002061,ORD_002061,UPI,Successful,628.94
PAY_002062,ORD_002062,UPI,Successful,1666.05
PAY_002063,ORD_002063,Cash,Successful,1156.31
PAY_002064,ORD_002064,Credit Card,Successful,276.29
PAY_002065,ORD_002065,Credit Card,Successful,410.45
PAY_002066,ORD_002066,Credit Card,Failed,275.84
PAY_002067,ORD_002067,Debit Card,Successful,384.78
PAY_002068,ORD_002068,Debit Card,Successful,438.81
PAY_002069,ORD_002069,UPI,Successful,305.33
PAY_002070,ORD_002070,UPI,Successful,1034.92
PAY_002071,ORD_002071,Cash,Successful,1421.83
PAY_002072,ORD_002072,Credit Card,Successful,143.17
PAY_002073,ORD_002073,Wallet,Successful,1225.67
PAY_002074,ORD_002074,UPI,Successful,682.72
PAY_002075,ORD_002075,UPI,Failed,463.87
PAY_002076,ORD_002076,UPI,Successful,1378.93
PAY_002077,ORD_002077,UPI,Successful,548.89
PAY_002078,ORD_002078,Cash,Successful,3718.58
PAY_002079,ORD_002079,Cash,Successful,3820.94
PAY_002080,ORD_002080,Wallet,Successful,267.76
PAY_002081,ORD_002081,Credit Card,Successful,804.74
PAY_002082,ORD_002082,Credit Card,Successful,502.53
PAY_002083,ORD_002083,Debit Card,Successful,339.76
PAY_002084,ORD_002084,UPI,Successful,703.07
PAY_002085,ORD_002085,UPI,Successful,80.0
PAY_002086,ORD_002086,Credit Card,Successful,279.52
PAY_002087,ORD_002087,UPI,Successful,362.8
PAY_002088,ORD_002088,UPI,Successful,374.76
PAY_002089,ORD_002089,UPI,Successful,570.5
PAY_002090,ORD_002090,Credit Card,Successful,664.75
PAY_002091,ORD_002091,Debit Card,Successful,523.99
PAY_002092,ORD_002092,Credit Card,Successful,178.05
PAY_002093,ORD_002093,Credit Card,Successful,187.17
PAY_002094,ORD_002094,UPI,Successful,1100.34
PAY_002095,ORD_002095,UPI,Successful,589.44
PAY_002096,ORD_002096,Debit Card,Successful,280.3
PAY_002097,ORD_002097,Debit Card,Successful,139.71
PAY_002098,ORD_002098,Cash,Successful,563.44
PAY_002099,ORD_002099,UPI,Successful,306.62
PAY_002100,ORD_002100,Debit Card,Successful,888.14
PAY_002101,ORD_002101,Cash,Successful,589.33
PAY_002102,ORD_002102,Wallet,Successful,148.27
PAY_002103,ORD_002103,UPI,Successful,290.86
PAY_002104,ORD_002104,UPI,Successful,1585.47
PAY_002105,ORD_002105,UPI,Successful,358.37
PAY_002106,ORD_002106,Credit Card,Successful,1155.48
PAY_002107,ORD_002107,UPI,Successful,1706.11
PAY_002108,ORD_002108,UPI,Successful,532.85
PAY_002109,ORD_002109,Debit Card,Successful,316.64
PAY_002110,ORD_002110,Credit Card,Refunded,205.79
PAY_002111,ORD_002111,Cash,Successful,124.69
PAY_002112,ORD_002112,UPI,Successful,971.44
PAY_002113,ORD_002113,Credit Card,Successful,135.01
PAY_002114,ORD_002114,UPI,Failed,940.74
PAY_002115,ORD_002115,UPI,Successful,474.27
PAY_002116,ORD_002116,Debit Card,Successful,452.9
PAY_002117,ORD_002117,Credit Card,Successful,924.16
PAY_002118,ORD_002118,Cash,Successful,1104.69
PAY_002119,ORD_002119,UPI,Successful,307.78
PAY_002120,ORD_002120,UPI,Successful,317.26
PAY_002121,ORD_002121,Cash,Successful,1382.44
PAY_002122,ORD_002122,UPI,Successful,657.4
PAY_002123,ORD_002123,Credit Card,Successful,1186.15
PAY_002124,ORD_002124,Cash,Successful,836.8
PAY_002125,ORD_002125,UPI,Successful,570.3
PAY_002126,ORD_002126,UPI,Successful,151.1
PAY_002127,ORD_002127,UPI,Successful,80.0
PAY_002128,ORD_002128,UPI,Successful,589.82
PAY_002129,ORD_002129,UPI,Successful,258.54
PAY_002130,ORD_002130,Credit Card,Successful,928.25
PAY_002131,ORD_002131,Debit Card,Failed,2806.2
PAY_002132,ORD_002132,UPI,Successful,512.41
PAY_002133,ORD_002133,UPI,Refunded,109.19
PAY_002134,ORD_002134,UPI,Refunded,1157.53
PAY_002135,ORD_002135,Credit Card,Successful,257.6
PAY_002136,ORD_002136,Credit Card,Successful,88.96
PAY_002137,ORD_002137,UPI,Successful,930.89
PAY_002138,ORD_002138,UPI,Successful,272.87
PAY_002139,ORD_002139,UPI,Successful,1668.11
PAY_002140,ORD_002140,UPI,Successful,170.21
PAY_002141,ORD_002141,Debit Card,Successful,1211.44
PAY_002142,ORD_002142,Debit Card,Refunded,980.44
PAY_002143,ORD_002143,UPI,Failed,116.14
PAY_002144,ORD_002144,Credit Card,Successful,232.27
PAY_002145,ORD_002145,UPI,Successful,753.4
PAY_002146,ORD_002146,Debit Card,Failed,473.95
PAY_002147,ORD_002147,Cash,Successful,226.63
PAY_002148,ORD_002148,Debit Card,Successful,381.06
PAY_002149,ORD_002149,UPI,Successful,1259.14
PAY_002150,ORD_002150,UPI,Successful,351.15
PAY_002151,ORD_002151,UPI,Successful,346.75
PAY_002152,ORD_002152,Credit Card,Successful,118.19
PAY_002153,ORD_002153,UPI,Successful,379.46
PAY_002154,ORD_002154,Credit Card,Successful,988.05
PAY_002155,ORD_002155,UPI,Successful,295.7
PAY_002156,ORD_002156,UPI,Failed,1329.41
PAY_002157,ORD_002157,Credit Card,Successful,500.06
PAY_002158,ORD_002158,UPI,Successful,123.64
PAY_002159,ORD_002159,UPI,Successful,903.79
PAY_002160,ORD_002160,UPI,Successful,258.49
PAY_002161,ORD_002161,UPI,Successful,509.73
PAY_002162,ORD_002162,UPI,Successful,425.85
PAY_002163,ORD_002163,Cash,Successful,302.48
PAY_002164,ORD_002164,Debit Card,Successful,200.7
PAY_002165,ORD_002165,UPI,Successful,958.63
PAY_002166,ORD_002166,Credit Card,Successful,264.27
PAY_002167,ORD_002167,UPI,Successful,774.0
PAY_002168,ORD_002168,UPI,Successful,1297.03
PAY_002169,ORD_002169,UPI,Successful,258.35
PAY_002170,ORD_002170,UPI,Successful,524.49
PAY_002171,ORD_002171,Debit Card,Successful,437.05
PAY_002172,ORD_002172,Wallet,Failed,782.7
PAY_002173,ORD_002173,UPI,Refunded,523.25
PAY_002174,ORD_002174,Wallet,Failed,404.11
PAY_002175,ORD_002175,Debit Card,Successful,605.01
PAY_002176,ORD_002176,Debit Card,Successful,298.14
PAY_002177,ORD_002177,UPI,Successful,191.58
PAY_002178,ORD_002178,UPI,Successful,1016.45
PAY_002179,ORD_002179,Credit Card,Successful,202.28
PAY_002180,ORD_002180,Wallet,Successful,1829.08
PAY_002181,ORD_002181,UPI,Successful,534.25
PAY_002182,ORD_002182,UPI,Successful,1056.3
PAY_002183,ORD_002183,Credit Card,Successful,285.52
PAY_002184,ORD_002184,UPI,Successful,977.37
PAY_002185,ORD_002185,UPI,Successful,198.99
PAY_002186,ORD_002186,Credit Card,Successful,1336.2
PAY_002187,ORD_002187,UPI,Successful,883.78
PAY_002188,ORD_002188,UPI,Successful,458.12
PAY_002189,ORD_002189,UPI,Successful,283.43
PAY_002190,ORD_002190,Credit Card,Refunded,1063.93
PAY_002191,ORD_002191,Wallet,Successful,368.43
PAY_002192,ORD_002192,UPI,Successful,973.21
PAY_002193,ORD_002193,Credit Card,Successful,484.62
PAY_002194,ORD_002194,Wallet,Successful,907.87
PAY_002195,ORD_002195,Cash,Successful,147.75
PAY_002196,ORD_002196,Credit Card,Successful,426.48
PAY_002197,ORD_002197,Credit Card,Successful,2290.79
PAY_002198,ORD_002198,UPI,Successful,1308.58
PAY_002199,ORD_002199,UPI,Successful,418.55
PAY_002200,ORD_002200,UPI,Successful,309.59
PAY_002201,ORD_002201,UPI,Successful,663.97
PAY_002202,ORD_002202,Cash,Successful,483.67
PAY_002203,ORD_002203,UPI,Successful,515.93
PAY_002204,ORD_002204,UPI,Successful,2767.75
PAY_002205,ORD_002205,Credit Card,Successful,409.69
PAY_002206,ORD_002206,Credit Card,Successful,1308.98
PAY_002207,ORD_002207,UPI,Successful,490.71
PAY_002208,ORD_002208,Credit Card,Successful,376.68
PAY_002209,ORD_002209,Credit Card,Successful,358.55
PAY_002210,ORD_002210,Debit Card,Successful,195.07
PAY_002211,ORD_002211,UPI,Successful,687.85
PAY_002212,ORD_002212,UPI,Successful,186.98
PAY_002213,ORD_002213,Wallet,Successful,1097.6
PAY_002214,ORD_002214,UPI,Successful,265.73
PAY_002215,ORD_002215,Credit Card,Successful,536.44
PAY_002216,ORD_002216,Credit Card,Successful,198.88
PAY_002217,ORD_002217,UPI,Successful,676.58
PAY_002218,ORD_002218,Debit Card,Successful,849.36
PAY_002219,ORD_002219,UPI,Successful,642.81
PAY_002220,ORD_002220,Debit Card,Successful,1220.79
PAY_002221,ORD_002221,UPI,Successful,1615.43
PAY_002222,ORD_002222,UPI,Refunded,1417.33
PAY_002223,ORD_002223,UPI,Refunded,275.59
PAY_002224,ORD_002224,Wallet,Successful,655.95
PAY_002225,ORD_002225,UPI,Successful,421.74
PAY_002226,ORD_002226,Credit Card,Successful,5000.0
PAY_002227,ORD_002227,UPI,Successful,323.84
PAY_002228,ORD_002228,UPI,Successful,1756.25
PAY_002229,ORD_002229,UPI,Successful,676.98
PAY_002230,ORD_002230,Debit Card,Successful,989.71
PAY_002231,ORD_002231,UPI,Successful,98.79
PAY_002232,ORD_002232,Cash,Successful,154.29
PAY_002233,ORD_002233,UPI,Successful,765.87
PAY_002234,ORD_002234,UPI,Refunded,321.73
PAY_002235,ORD_002235,UPI,Successful,1510.95
PAY_002236,ORD_002236,Credit Card,Successful,668.79
PAY_002237,ORD_002237,UPI,Successful,445.2
PAY_002238,ORD_002238,Credit Card,Successful,1603.19
PAY_002239,ORD_002239,Debit Card,Successful,876.65
PAY_002240,ORD_002240,Debit Card,Successful,1044.14
PAY_002241,ORD_002241,Debit Card,Successful,207.65
PAY_002242,ORD_002242,UPI,Successful,223.56
PAY_002243,ORD_002243,Credit Card,Successful,378.08
PAY_002244,ORD_002244,Wallet,Successful,649.68
PAY_002245,ORD_002245,UPI,Successful,976.51
PAY_002246,ORD_002246,UPI,Refunded,628.42
PAY_002247,ORD_002247,UPI,Successful,379.09
PAY_002248,ORD_002248,Debit Card,Successful,2048.23
PAY_002249,ORD_002249,UPI,Successful,108.38
PAY_002250,ORD_002250,Debit Card,Successful,604.86
PAY_002251,ORD_002251,Debit Card,Successful,967.51
PAY_002252,ORD_002252,Debit Card,Successful,1012.95
PAY_002253,ORD_002253,Credit Card,Successful,907.26
PAY_002254,ORD_002254,Debit Card,Successful,4805.7
PAY_002255,ORD_002255,Credit Card,Successful,1040.58
PAY_002256,ORD_002256,UPI,Successful,454.04
PAY_002257,ORD_002257,UPI,Successful,147.4
PAY_002258,ORD_002258,UPI,Successful,84.47
PAY_002259,ORD_002259,UPI,Successful,159.23
PAY_002260,ORD_002260,Credit Card,Successful,232.78
PAY_002261,ORD_002261,UPI,Successful,90.9
PAY_002262,ORD_002262,Cash,Successful,207.83
PAY_002263,ORD_002263,UPI,Successful,888.65
PAY_002264,ORD_002264,UPI,Successful,1398.37
PAY_002265,ORD_002265,UPI,Successful,765.21
PAY_002266,ORD_002266,UPI,Successful,420.92
PAY_002267,ORD_002267,UPI,Successful,1995.94
PAY_002268,ORD_002268,Credit Card,Successful,238.76
PAY_002269,ORD_002269,UPI,Successful,1222.79
PAY_002270,ORD_002270,Credit Card,Successful,3530.45
PAY_002271,ORD_002271,UPI,Successful,390.83
PAY_002272,ORD_002272,UPI,Successful,417.8
PAY_002273,ORD_002273,UPI,Successful,250.62
PAY_002274,ORD_002274,UPI,Failed,555.86
PAY_002275,ORD_002275,UPI,Successful,789.47
PAY_002276,ORD_002276,UPI,Refunded,303.91
PAY_002277,ORD_002277,UPI,Successful,346.92
PAY_002278,ORD_002278,Debit Card,Successful,925.46
PAY_002279,ORD_002279,UPI,Successful,806.22
PAY_002280,ORD_002280,UPI,Successful,476.68
PAY_002281,ORD_002281,UPI,Successful,1697.57
PAY_002282,ORD_002282,UPI,Successful,309.28
PAY_002283,ORD_002283,Debit Card,Successful,204.49
PAY_002284,ORD_002284,Debit Card,Successful,191.56
PAY_002285,ORD_002285,Cash,Successful,261.99
PAY_002286,ORD_002286,UPI,Successful,561.34
PAY_002287,ORD_002287,UPI,Successful,618.64
PAY_002288,ORD_002288,UPI,Successful,391.97
PAY_002289,ORD_002289,UPI,Successful,93.62
PAY_002290,ORD_002290,UPI,Successful,264.71
PAY_002291,ORD_002291,Debit Card,Successful,817.95
PAY_002292,ORD_002292,UPI,Successful,191.62
PAY_002293,ORD_002293,Credit Card,Successful,2237.3
PAY_002294,ORD_002294,UPI,Successful,547.33
PAY_002295,ORD_002295,Wallet,Successful,797.71
PAY_002296,ORD_002296,UPI,Successful,1688.06
PAY_002297,ORD_002297,UPI,Successful,309.28
PAY_002298,ORD_002298,UPI,Successful,241.01
PAY_002299,ORD_002299,UPI,Successful,426.68
PAY_002300,ORD_002300,UPI,Successful,348.36
PAY_002301,ORD_002301,UPI,Refunded,308.27
PAY_002302,ORD_002302,Credit Card,Failed,2844.53
PAY_002303,ORD_002303,Wallet,Successful,862.17
PAY_002304,ORD_002304,UPI,Successful,247.12
PAY_002305,ORD_002305,UPI,Successful,636.56
PAY_002306,ORD_002306,UPI,Successful,321.35
PAY_002307,ORD_002307,Debit Card,Successful,113.31
PAY_002308,ORD_002308,Credit Card,Successful,722.75
PAY_002309,ORD_002309,UPI,Successful,261.18
PAY_002310,ORD_002310,UPI,Successful,1416.06
PAY_002311,ORD_002311,UPI,Successful,3000.6
PAY_002312,ORD_002312,Credit Card,Successful,1097.03
PAY_002313,ORD_002313,Credit Card,Successful,161.6
PAY_002314,ORD_002314,Debit Card,Successful,401.33
PAY_002315,ORD_002315,Cash,Successful,417.72
PAY_002316,ORD_002316,UPI,Successful,183.61
PAY_002317,ORD_002317,UPI,Failed,752.1
PAY_002318,ORD_002318,UPI,Successful,1320.28
PAY_002319,ORD_002319,UPI,Successful,3096.82
PAY_002320,ORD_002320,Cash,Successful,400.05
PAY_002321,ORD_002321,UPI,Failed,479.06
PAY_002322,ORD_002322,UPI,Failed,695.28
PAY_002323,ORD_002323,UPI,Failed,201.46
PAY_002324,ORD_002324,Debit Card,Successful,1747.49
PAY_002325,ORD_002325,Wallet,Failed,1072.24
PAY_002326,ORD_002326,Credit Card,Failed,270.91
PAY_002327,ORD_002327,Debit Card,Refunded,1566.7
PAY_002328,ORD_002328,UPI,Successful,5000.0
PAY_002329,ORD_002329,UPI,Refunded,141.96
PAY_002330,ORD_002330,UPI,Successful,214.29
PAY_002331,ORD_002331,Debit Card,Successful,530.14
PAY_002332,ORD_002332,UPI,Successful,797.63
PAY_002333,ORD_002333,UPI,Successful,148.81
PAY_002334,ORD_002334,UPI,Successful,152.82
PAY_002335,ORD_002335,UPI,Successful,351.22
PAY_002336,ORD_002336,UPI,Successful,705.94
PAY_002337,ORD_002337,UPI,Successful,393.58
PAY_002338,ORD_002338,Debit Card,Successful,405.9
PAY_002339,ORD_002339,Debit Card,Successful,853.13
PAY_002340,ORD_002340,UPI,Successful,511.73
PAY_002341,ORD_002341,UPI,Successful,1521.24
PAY_002342,ORD_002342,Credit Card,Successful,3061.67
PAY_002343,ORD_002343,Debit Card,Successful,1393.01
PAY_002344,ORD_002344,UPI,Successful,1145.16
PAY_002345,ORD_002345,UPI,Successful,807.3
PAY_002346,ORD_002346,UPI,Successful,371.78
PAY_002347,ORD_002347,Wallet,Failed,797.9
PAY_002348,ORD_002348,UPI,Successful,806.68
PAY_002349,ORD_002349,UPI,Successful,693.14
PAY_002350,ORD_002350,UPI,Successful,141.89
PAY_002351,ORD_002351,Credit Card,Successful,101.05
PAY_002352,ORD_002352,Wallet,Successful,695.22
PAY_002353,ORD_002353,Debit Card,Successful,1489.24
PAY_002354,ORD_002354,UPI,Successful,380.11
PAY_002355,ORD_002355,UPI,Successful,1041.12
PAY_002356,ORD_002356,Credit Card,Successful,678.75
PAY_002357,ORD_002357,Debit Card,Successful,109.87
PAY_002358,ORD_002358,UPI,Successful,583.97
PAY_002359,ORD_002359,UPI,Successful,460.74
PAY_002360,ORD_002360,Cash,Failed,508.73
PAY_002361,ORD_002361,Credit Card,Successful,2480.72
PAY_002362,ORD_002362,Wallet,Refunded,231.74
PAY_002363,ORD_002363,UPI,Successful,304.32
PAY_002364,ORD_002364,UPI,Successful,317.13
PAY_002365,ORD_002365,Wallet,Successful,1501.33
PAY_002366,ORD_002366,UPI,Successful,1801.51
PAY_002367,ORD_002367,Debit Card,Successful,746.28
PAY_002368,ORD_002368,Credit Card,Successful,116.89
PAY_002369,ORD_002369,UPI,Successful,3131.64
PAY_002370,ORD_002370,UPI,Failed,80.0
PAY_002371,ORD_002371,Debit Card,Successful,975.57
PAY_002372,ORD_002372,Credit Card,Successful,508.14
PAY_002373,ORD_002373,UPI,Successful,330.92
PAY_002374,ORD_002374,Credit Card,Successful,902.61
PAY_002375,ORD_002375,UPI,Successful,264.91
PAY_002376,ORD_002376,UPI,Successful,378.55
PAY_002377,ORD_002377,UPI,Successful,2624.45
PAY_002378,ORD_002378,Debit Card,Successful,562.88
PAY_002379,ORD_002379,UPI,Successful,806.67
PAY_002380,ORD_002380,UPI,Successful,779.59
PAY_002381,ORD_002381,Credit Card,Successful,239.41
PAY_002382,ORD_002382,Credit Card,Successful,967.44
PAY_002383,ORD_002383,UPI,Successful,104.49
PAY_002384,ORD_002384,UPI,Refunded,378.91
PAY_002385,ORD_002385,UPI,Successful,783.34
PAY_002386,ORD_002386,Credit Card,Successful,80.0
PAY_002387,ORD_002387,Wallet,Successful,573.65
PAY_002388,ORD_002388,Cash,Successful,366.59
PAY_002389,ORD_002389,UPI,Successful,238.63
PAY_002390,ORD_002390,Credit Card,Successful,581.22
PAY_002391,ORD_002391,UPI,Successful,456.26
PAY_002392,ORD_002392,Debit Card,Successful,666.77
PAY_002393,ORD_002393,Debit Card,Successful,957.14
PAY_002394,ORD_002394,Credit Card,Successful,442.98
PAY_002395,ORD_002395,UPI,Successful,148.12
PAY_002396,ORD_002396,UPI,Successful,2543.12
PAY_002397,ORD_002397,UPI,Successful,576.93
PAY_002398,ORD_002398,UPI,Successful,1047.76
PAY_002399,ORD_002399,Debit Card,Successful,120.81
PAY_002400,ORD_002400,Wallet,Successful,114.73
PAY_002401,ORD_002401,Debit Card,Successful,1270.95
PAY_002402,ORD_002402,Credit Card,Successful,937.0
PAY_002403,ORD_002403,UPI,Failed,341.89
PAY_002404,ORD_002404,UPI,Successful,550.26
PAY_002405,ORD_002405,UPI,Successful,807.75
PAY_002406,ORD_002406,UPI,Successful,763.13
PAY_002407,ORD_002407,UPI,Successful,615.16
PAY_002408,ORD_002408,UPI,Successful,390.47
PAY_002409,ORD_002409,UPI,Successful,639.98
PAY_002410,ORD_002410,Wallet,Successful,449.14
PAY_002411,ORD_002411,Wallet,Successful,1336.47
PAY_002412,ORD_002412,UPI,Refunded,103.02
PAY_002413,ORD_002413,Debit Card,Successful,766.61
PAY_002414,ORD_002414,UPI,Successful,128.63
PAY_002415,ORD_002415,Wallet,Successful,256.87
PAY_002416,ORD_002416,UPI,Successful,734.25
PAY_002417,ORD_002417,Debit Card,Successful,683.15
PAY_002418,ORD_002418,Wallet,Successful,812.44
PAY_002419,ORD_002419,Credit Card,Successful,254.18
PAY_002420,ORD_002420,UPI,Successful,115.25
PAY_002421,ORD_002421,UPI,Successful,358.82
PAY_002422,ORD_002422,UPI,Successful,743.67
PAY_002423,ORD_002423,Wallet,Successful,493.24
PAY_002424,ORD_002424,UPI,Successful,157.42
PAY_002425,ORD_002425,Wallet,Successful,844.89
PAY_002426,ORD_002426,Credit Card,Successful,255.35
PAY_002427,ORD_002427,UPI,Successful,1253.89
PAY_002428,ORD_002428,Debit Card,Successful,211.29
PAY_002429,ORD_002429,UPI,Successful,498.3
PAY_002430,ORD_002430,UPI,Successful,790.36
PAY_002431,ORD_002431,Cash,Successful,196.5
PAY_002432,ORD_002432,Debit Card,Successful,1088.88
PAY_002433,ORD_002433,Credit Card,Successful,1736.93
PAY_002434,ORD_002434,Cash,Successful,2427.71
PAY_002435,ORD_002435,UPI,Successful,443.77
PAY_002436,ORD_002436,Credit Card,Successful,1240.16
PAY_002437,ORD_002437,UPI,Successful,498.26
PAY_002438,ORD_002438,Credit Card,Successful,176.77
PAY_002439,ORD_002439,UPI,Successful,526.27
PAY_002440,ORD_002440,Credit Card,Successful,782.64
PAY_002441,ORD_002441,UPI,Failed,2304.12
PAY_002442,ORD_002442,Wallet,Successful,831.91
PAY_002443,ORD_002443,Wallet,Successful,2868.96
PAY_002444,ORD_002444,UPI,Successful,272.7
PAY_002445,ORD_002445,UPI,Successful,626.82
PAY_002446,ORD_002446,UPI,Successful,207.39
PAY_002447,ORD_002447,UPI,Successful,694.45
PAY_002448,ORD_002448,UPI,Successful,1036.96
PAY_002449,ORD_002449,UPI,Successful,218.63
PAY_002450,ORD_002450,UPI,Successful,1972.81
PAY_002451,ORD_002451,Credit Card,Successful,221.53
PAY_002452,ORD_002452,UPI,Successful,712.63
PAY_002453,ORD_002453,Debit Card,Refunded,102.54
PAY_002454,ORD_002454,UPI,Failed,551.19
PAY_002455,ORD_002455,UPI,Refunded,309.83
PAY_002456,ORD_002456,Credit Card,Refunded,115.77
PAY_002457,ORD_002457,Debit Card,Successful,801.71
PAY_002458,ORD_002458,UPI,Successful,860.77
PAY_002459,ORD_002459,UPI,Successful,533.03
PAY_002460,ORD_002460,UPI,Successful,273.16
PAY_002461,ORD_002461,Credit Card,Successful,320.79
PAY_002462,ORD_002462,Credit Card,Successful,921.43
PAY_002463,ORD_002463,UPI,Successful,437.9
PAY_002464,ORD_002464,UPI,Successful,4207.36
PAY_002465,ORD_002465,UPI,Successful,229.45
PAY_002466,ORD_002466,UPI,Successful,422.54
PAY_002467,ORD_002467,UPI,Successful,252.09
PAY_002468,ORD_002468,UPI,Successful,262.13
PAY_002469,ORD_002469,Credit Card,Successful,129.33
PAY_002470,ORD_002470,Wallet,Successful,196.76
PAY_002471,ORD_002471,UPI,Successful,101.85
PAY_002472,ORD_002472,UPI,Successful,2257.13
PAY_002473,ORD_002473,UPI,Successful,96.66
PAY_002474,ORD_002474,UPI,Successful,95.85
PAY_002475,ORD_002475,UPI,Successful,183.18
